timestamp,location,vehicle_count,heavy_vehicle_count,light_vehicle_count,avg_speed,avg_speed_heavy,avg_speed_light,speed_variance,traffic_density,congestion_index,congestion_level,travel_time_minutes,weather,rainfall_mm,event,day_of_week,is_weekend,hour_of_day
03-09-2025 17:00,Koramangala,248,70,178,36.06390472,39.36143076,44.28922772,4.8,1.24,10,High,8.3,Clear,0,0,2,0,17
03-09-2025 18:00,Koramangala,230,41,189,48.08541371,43.96017206,42.0483854,7.4,1.15,10,High,6.2,Rainy,9.8,0,2,0,18
03-09-2025 19:00,Koramangala,224,45,179,37.62096835,49.33109532,46.93090322,3.1,1.12,10,High,8,Clear,0,0,2,0,19
03-09-2025 20:00,Koramangala,166,49,117,46.40646252,44.39905046,55.71259321,8.7,0.83,8.3,High,6.5,Rainy,8.8,0,2,0,20
03-09-2025 21:00,Koramangala,140,26,114,41.35918995,49.12324507,48.45616536,6,0.7,9,Medium,7.3,Cloudy,0,1,2,0,21
03-09-2025 22:00,Koramangala,180,31,149,45.56229892,45.46277041,45.20457231,5.8,0.9,10,High,6.6,Clear,0,1,2,0,22
03-09-2025 23:00,Koramangala,175,48,127,43.98120356,41.94505576,60.68844699,7.1,0.88,10,High,6.8,Clear,0,1,2,0,23
04-09-2025 00:00,Koramangala,150,28,122,39.34797214,38.6426747,57.51884447,3.6,0.75,7.5,High,7.6,Rainy,3.6,0,3,0,0
04-09-2025 01:00,Koramangala,145,25,120,42.05675116,40.95459178,47.49143974,3.7,0.72,7.2,Medium,7.1,Clear,0,0,3,0,1
04-09-2025 02:00,Koramangala,147,28,119,48.93329316,37.25957039,55.3094299,4,0.73,7.3,Medium,6.1,Clear,0,0,3,0,2
04-09-2025 03:00,Koramangala,176,34,142,38.8853831,44.07931024,52.25318212,3.7,0.88,8.8,High,7.7,Clear,0,0,3,0,3
04-09-2025 04:00,Koramangala,141,40,101,45.20773204,50.87592364,58.61087855,9.4,0.7,7,Medium,6.6,Rainy,8.6,0,3,0,4
04-09-2025 05:00,Koramangala,181,37,144,41.2124378,55.98804999,40.46325681,5.5,0.91,9.1,High,7.3,Clear,0,0,3,0,5
04-09-2025 06:00,Koramangala,194,29,165,37.01553465,53.83114842,49.16881166,3.8,0.97,10,High,8.1,Clear,0,1,3,0,6
04-09-2025 07:00,Koramangala,254,58,196,33.96823378,47.9864272,44.36788803,5.7,1.27,10,High,8.8,Clear,0,0,3,0,7
04-09-2025 08:00,Koramangala,212,35,177,36.30142992,38.92218292,41.00225254,8.5,1.06,10,High,8.3,Clear,0,0,3,0,8
04-09-2025 09:00,Koramangala,249,32,217,36.10644146,57.82051175,42.03410935,3,1.25,10,High,8.3,Rainy,15.1,1,3,0,9
04-09-2025 10:00,Koramangala,224,41,183,30.05826581,41.36144971,49.91203097,5.6,1.12,10,High,10,Clear,0,0,3,0,10
04-09-2025 11:00,Koramangala,163,33,130,43.80239012,47.98959055,52.88153008,2.4,0.81,8.1,High,6.8,Rainy,13.9,0,3,0,11
04-09-2025 12:00,Koramangala,155,36,119,43.44302651,44.71938205,43.88203847,7.9,0.78,7.8,High,6.9,Clear,0,0,3,0,12
04-09-2025 13:00,Koramangala,197,38,159,43.96678877,40.87215752,61.23356669,3.3,0.98,9.8,High,6.8,Rainy,3,0,3,0,13
04-09-2025 14:00,Koramangala,165,38,127,39.08467189,42.00278831,36.93970775,7.7,0.82,8.2,High,7.7,Clear,0,0,3,0,14
04-09-2025 15:00,Koramangala,203,28,175,40.79061738,34.75901475,46.41368211,2.7,1.01,10,High,7.4,Cloudy,0,0,3,0,15
04-09-2025 16:00,Koramangala,199,32,167,30.51953437,48.3223622,49.0197682,9,0.99,9.9,High,9.8,Clear,0,0,3,0,16
04-09-2025 17:00,Koramangala,239,52,187,33.14802733,52.49434326,47.31153574,3.3,1.2,10,High,9.1,Clear,0,0,3,0,17
04-09-2025 18:00,Koramangala,209,49,160,37.31306784,45.6567878,51.80093256,2.7,1.04,10,High,8,Clear,0,0,3,0,18
04-09-2025 19:00,Koramangala,214,39,175,44.5255852,46.15291594,47.84094721,9.4,1.07,10,High,6.7,Clear,0,0,3,0,19
04-09-2025 20:00,Koramangala,170,43,127,48.98746748,42.21576856,48.16218809,3.3,0.85,8.5,High,6.1,Clear,0,0,3,0,20
04-09-2025 21:00,Koramangala,178,51,127,50.48536143,36.3414951,48.10756424,7.2,0.89,8.9,High,5.9,Cloudy,0,0,3,0,21
04-09-2025 22:00,Koramangala,156,22,134,40.21133285,39.44078982,44.36534105,5.4,0.78,7.8,High,7.5,Clear,0,0,3,0,22
04-09-2025 23:00,Koramangala,156,25,131,47.6749854,48.49688041,54.53415525,3.6,0.78,7.8,High,6.3,Clear,0,0,3,0,23
05-09-2025 00:00,Koramangala,171,46,125,38.02128465,42.78222081,58.86128344,4.7,0.85,8.5,High,7.9,Cloudy,0,0,4,0,0
05-09-2025 01:00,Koramangala,197,22,175,37.32769197,47.21396963,45.31638987,7.8,0.98,10,High,8,Clear,0,1,4,0,1
05-09-2025 02:00,Koramangala,178,24,154,47.40189725,51.58032352,56.86264883,2.9,0.89,8.9,High,6.3,Clear,0,0,4,0,2
05-09-2025 03:00,Koramangala,171,49,122,49.72215804,46.78983307,49.71572215,2.3,0.85,10,High,6,Clear,0,1,4,0,3
05-09-2025 04:00,Koramangala,151,43,108,43.51419882,46.04455421,64.39254657,5.4,0.76,7.6,High,6.9,Rainy,0.9,0,4,0,4
05-09-2025 05:00,Koramangala,166,41,125,54.16760979,53.61979991,65.40116958,3.6,0.83,8.3,High,5.5,Clear,0,0,4,0,5
05-09-2025 06:00,Koramangala,188,53,135,43.24875073,47.73863223,40.35166814,6.9,0.94,9.4,High,6.9,Rainy,9,0,4,0,6
05-09-2025 07:00,Koramangala,228,22,206,36.75558704,63.41641015,50.86930251,5.2,1.14,10,High,8.2,Rainy,3.8,1,4,0,7
05-09-2025 08:00,Koramangala,252,55,197,31.89410052,48.83350996,45.45539842,5.7,1.26,10,High,9.4,Cloudy,0,0,4,0,8
05-09-2025 09:00,Koramangala,219,45,174,32.64668869,45.79778412,46.09092019,4.3,1.09,10,High,9.2,Clear,0,0,4,0,9
05-09-2025 10:00,Koramangala,253,43,210,36.65688354,42.74936506,40.17012191,5,1.26,10,High,8.2,Cloudy,0,0,4,0,10
05-09-2025 11:00,Koramangala,183,23,160,49.83990589,47.22271656,48.44822331,5.3,0.92,9.2,High,6,Cloudy,0,0,4,0,11
05-09-2025 12:00,Koramangala,203,59,144,42.30546037,38.32007359,44.98067544,5.4,1.01,10,High,7.1,Clear,0,0,4,0,12
05-09-2025 13:00,Koramangala,189,18,171,40.67493862,49.37205018,46.71222076,2,0.94,9.4,High,7.4,Cloudy,0,0,4,0,13
05-09-2025 14:00,Koramangala,188,39,149,46.09074628,47.85053962,48.47190303,8.6,0.94,9.4,High,6.5,Cloudy,0,0,4,0,14
05-09-2025 15:00,Koramangala,183,44,139,45.72825538,42.28120464,50.72030629,4.6,0.92,9.2,High,6.6,Clear,0,0,4,0,15
05-09-2025 16:00,Koramangala,200,45,155,47.67435975,54.83768654,51.54462431,9.1,1,10,High,6.3,Clear,0,0,4,0,16
05-09-2025 17:00,Koramangala,250,31,219,30.95823987,46.86095816,36.70120106,3.9,1.25,10,High,9.7,Cloudy,0,0,4,0,17
05-09-2025 18:00,Koramangala,215,31,184,39.11148151,42.13395102,48.52035402,2.5,1.07,10,High,7.7,Rainy,5,0,4,0,18
05-09-2025 19:00,Koramangala,254,62,192,25.20429506,35.08335372,48.40008766,3,1.27,10,High,11.9,Clear,0,0,4,0,19
05-09-2025 20:00,Koramangala,188,25,163,46.70606647,44.07846699,47.91650431,7.6,0.94,9.4,High,6.4,Clear,0,0,4,0,20
05-09-2025 21:00,Koramangala,152,25,127,43.06455913,38.7058116,51.73182586,4.2,0.76,7.6,High,7,Cloudy,0,0,4,0,21
05-09-2025 22:00,Koramangala,191,27,164,44.09002877,43.99080366,47.99541646,5.1,0.95,9.5,High,6.8,Cloudy,0,0,4,0,22
05-09-2025 23:00,Koramangala,165,44,121,54.36114139,49.0024301,52.13333585,2.7,0.82,8.2,High,5.5,Clear,0,0,4,0,23
06-09-2025 00:00,Koramangala,184,46,138,47.30328863,39.53843912,42.65646191,3.4,0.92,9.2,High,6.3,Clear,0,0,5,1,0
06-09-2025 01:00,Koramangala,158,46,112,39.68671625,55.14095668,50.96412066,9.7,0.79,7.9,High,7.6,Clear,0,0,5,1,1
06-09-2025 02:00,Koramangala,166,42,124,45.95096146,49.70989059,59.22791337,5.5,0.83,8.3,High,6.5,Clear,0,0,5,1,2
06-09-2025 03:00,Koramangala,196,50,146,32.44356666,48.68157275,46.68241571,4.6,0.98,9.8,High,9.2,Clear,0,0,5,1,3
06-09-2025 04:00,Koramangala,144,38,106,44.75771224,48.79394714,44.19127299,2.6,0.72,7.2,Medium,6.7,Clear,0,0,5,1,4
06-09-2025 05:00,Koramangala,202,25,177,38.82013241,55.13728233,45.72288417,7.6,1.01,10,High,7.7,Rainy,16.9,1,5,1,5
06-09-2025 06:00,Koramangala,161,40,121,45.54178745,39.02461817,51.26083572,9.8,0.81,8.1,High,6.6,Rainy,1.4,0,5,1,6
06-09-2025 07:00,Koramangala,209,50,159,38.80181125,49.58514591,51.5354271,6.4,1.04,10,High,7.7,Clear,0,0,5,1,7
06-09-2025 08:00,Koramangala,214,44,170,38.99455489,39.14403668,39.74898547,7.8,1.07,10,High,7.7,Clear,0,0,5,1,8
06-09-2025 09:00,Koramangala,218,35,183,39.24559729,49.73451669,47.38653315,5.1,1.09,10,High,7.6,Clear,0,0,5,1,9
06-09-2025 10:00,Koramangala,225,27,198,36.08027609,51.79597576,38.43982767,8,1.12,10,High,8.3,Clear,0,1,5,1,10
06-09-2025 11:00,Koramangala,181,49,132,45.39855683,41.49738731,46.04495624,6.7,0.91,9.1,High,6.6,Clear,0,0,5,1,11
06-09-2025 12:00,Koramangala,203,59,144,36.38268981,36.74135157,48.30397294,8.2,1.01,10,High,8.2,Clear,0,0,5,1,12
06-09-2025 13:00,Koramangala,160,39,121,38.92919013,52.08226217,59.03531783,2.7,0.8,8,High,7.7,Clear,0,0,5,1,13
06-09-2025 14:00,Koramangala,153,40,113,39.75353038,52.98353406,48.12740205,6.6,0.77,7.7,High,7.5,Rainy,15.2,0,5,1,14
06-09-2025 15:00,Koramangala,175,51,124,44.81199272,37.98479571,55.08272783,5.3,0.88,8.8,High,6.7,Clear,0,0,5,1,15
06-09-2025 16:00,Koramangala,182,23,159,45.73007389,48.22965454,46.36080146,9.6,0.91,10,High,6.6,Clear,0,1,5,1,16
06-09-2025 17:00,Koramangala,226,58,168,35.78216784,40.5320408,44.47368667,8.5,1.13,10,High,8.4,Rainy,11.1,0,5,1,17
06-09-2025 18:00,Koramangala,208,43,165,42.62944842,52.62558161,51.33759257,6.7,1.04,10,High,7,Clear,0,0,5,1,18
06-09-2025 19:00,Koramangala,234,43,191,35.29423111,49.93581475,51.16472575,2.3,1.17,10,High,8.5,Cloudy,0,0,5,1,19
06-09-2025 20:00,Koramangala,160,39,121,43.02171208,57.48985847,49.00861031,7.1,0.8,8,High,7,Clear,0,0,5,1,20
06-09-2025 21:00,Koramangala,176,34,142,49.12451932,54.74759089,55.49359459,8.6,0.88,8.8,High,6.1,Clear,0,0,5,1,21
06-09-2025 22:00,Koramangala,166,34,132,46.22814185,50.82556142,43.11992909,4.8,0.83,8.3,High,6.5,Clear,0,0,5,1,22
06-09-2025 23:00,Koramangala,193,33,160,39.09180552,50.81071367,47.50145351,4.1,0.96,9.6,High,7.7,Clear,0,0,5,1,23
07-09-2025 00:00,Koramangala,157,29,128,53.27488532,46.94265209,56.70585177,4.2,0.79,7.9,High,5.6,Rainy,16.9,0,6,1,0
07-09-2025 01:00,Koramangala,189,38,151,34.1123327,41.35012858,45.98407451,5.9,0.94,9.4,High,8.8,Clear,0,0,6,1,1
07-09-2025 02:00,Koramangala,148,34,114,48.71106498,35.82244101,49.83899584,9.8,0.74,7.4,Medium,6.2,Rainy,16.6,0,6,1,2
07-09-2025 03:00,Koramangala,180,38,142,45.18109917,43.26945478,49.57120546,3.4,0.9,9,High,6.6,Cloudy,0,0,6,1,3
07-09-2025 04:00,Koramangala,140,24,116,39.43025672,46.65572419,48.22706604,4.5,0.7,7,Medium,7.6,Clear,0,0,6,1,4
07-09-2025 05:00,Koramangala,143,23,120,44.45709714,43.23586571,53.31610608,9.5,0.71,7.1,Medium,6.7,Cloudy,0,0,6,1,5
07-09-2025 06:00,Koramangala,138,26,112,49.05755158,45.25586221,44.50521534,3.3,0.69,6.9,Medium,6.1,Rainy,1.4,0,6,1,6
07-09-2025 07:00,Koramangala,217,30,187,41.05389593,40.64553261,56.89178961,3.1,1.08,10,High,7.3,Clear,0,0,6,1,7
07-09-2025 08:00,Koramangala,242,71,171,33.33064539,48.46483714,46.91724539,2.7,1.21,10,High,9,Clear,0,0,6,1,8
07-09-2025 09:00,Koramangala,212,48,164,42.06859489,41.6313836,41.47702567,4.9,1.06,10,High,7.1,Cloudy,0,0,6,1,9
07-09-2025 10:00,Koramangala,230,32,198,33.94471267,35.09032088,44.15561333,2.9,1.15,10,High,8.8,Rainy,7.6,0,6,1,10
07-09-2025 11:00,Koramangala,150,29,121,50.53499519,55.65690425,52.35064628,6.8,0.75,7.5,High,5.9,Clear,0,0,6,1,11
07-09-2025 12:00,Koramangala,203,26,177,33.91579947,36.43058237,53.00624691,3.5,1.01,10,High,8.8,Clear,0,0,6,1,12
07-09-2025 13:00,Koramangala,161,45,116,44.7884258,52.9638621,57.11840066,6.9,0.81,8.1,High,6.7,Cloudy,0,0,6,1,13
07-09-2025 14:00,Koramangala,202,60,142,34.27506028,35.0884098,52.2292743,4.6,1.01,10,High,8.8,Cloudy,0,0,6,1,14
07-09-2025 15:00,Koramangala,158,42,116,44.08341556,50.39758975,51.43692995,3.6,0.79,7.9,High,6.8,Clear,0,0,6,1,15
07-09-2025 16:00,Koramangala,157,23,134,53.25000484,48.50707908,47.01688945,5.8,0.79,7.9,High,5.6,Clear,0,0,6,1,16
07-09-2025 17:00,Koramangala,250,60,190,34.69853013,47.71894352,41.95433057,7.5,1.25,10,High,8.6,Clear,0,0,6,1,17
07-09-2025 18:00,Koramangala,241,59,182,26.16825308,44.62507063,48.70077526,3.1,1.21,10,High,11.5,Clear,0,0,6,1,18
07-09-2025 19:00,Koramangala,230,43,187,34.27101416,43.8229915,44.51817537,5.9,1.15,10,High,8.8,Cloudy,0,0,6,1,19
07-09-2025 20:00,Koramangala,152,35,117,47.70263759,49.11951799,52.47838609,4.7,0.76,7.6,High,6.3,Rainy,8.5,0,6,1,20
07-09-2025 21:00,Koramangala,181,21,160,50.98211387,48.80772241,40.66407776,4.1,0.91,10,High,5.9,Cloudy,0,1,6,1,21
07-09-2025 22:00,Koramangala,142,22,120,43.49729576,46.19669337,44.98511021,6.9,0.71,7.1,Medium,6.9,Cloudy,0,0,6,1,22
07-09-2025 23:00,Koramangala,185,42,143,45.02092941,42.03549029,40.11143518,6.2,0.93,9.3,High,6.7,Rainy,1.8,0,6,1,23
08-09-2025 00:00,Koramangala,162,28,134,45.75478314,48.35076351,49.92857822,7.8,0.81,8.1,High,6.6,Cloudy,0,0,0,0,0
08-09-2025 01:00,Koramangala,156,44,112,45.72602147,47.66540571,58.52955737,6.6,0.78,7.8,High,6.6,Rainy,8.9,0,0,0,1
08-09-2025 02:00,Koramangala,193,31,162,39.59092004,48.38611583,44.58091418,9,0.96,9.6,High,7.6,Clear,0,0,0,0,2
08-09-2025 03:00,Koramangala,141,33,108,37.62702829,54.06747612,52.99517499,6.8,0.7,7,Medium,8,Clear,0,0,0,0,3
08-09-2025 04:00,Koramangala,198,56,142,33.4675024,40.3255399,49.82799256,2.5,0.99,9.9,High,9,Clear,0,0,0,0,4
08-09-2025 05:00,Koramangala,136,38,98,45.75585614,43.05665142,47.22294504,8.6,0.68,6.8,Medium,6.6,Clear,0,0,0,0,5
08-09-2025 06:00,Koramangala,198,24,174,43.13459745,49.2868179,58.01076597,7.6,0.99,9.9,High,7,Clear,0,0,0,0,6
08-09-2025 07:00,Koramangala,227,24,203,35.09005417,42.4192008,43.83405825,8.9,1.14,10,High,8.5,Rainy,3.1,0,0,0,7
08-09-2025 08:00,Koramangala,238,63,175,32.65523146,41.36287861,55.30296616,8.6,1.19,10,High,9.2,Cloudy,0,0,0,0,8
08-09-2025 09:00,Koramangala,254,38,216,39.80447765,54.12374284,43.87036027,4.1,1.27,10,High,7.5,Clear,0,0,0,0,9
08-09-2025 10:00,Koramangala,238,34,204,31.76234664,49.42299124,51.24043293,6.3,1.19,10,High,9.4,Clear,0,0,0,0,10
08-09-2025 11:00,Koramangala,145,42,103,51.82416577,51.82056056,56.53573444,3.2,0.72,7.2,Medium,5.8,Cloudy,0,0,0,0,11
08-09-2025 12:00,Koramangala,140,37,103,44.93466192,41.90462862,54.13352895,4.6,0.7,7,Medium,6.7,Clear,0,0,0,0,12
08-09-2025 13:00,Koramangala,149,36,113,43.61219765,46.20889311,50.70459782,4.4,0.74,9.4,Medium,6.9,Clear,0,1,0,0,13
08-09-2025 14:00,Koramangala,153,28,125,40.68871489,45.0323234,53.64101338,7.1,0.77,7.7,High,7.4,Clear,0,0,0,0,14
08-09-2025 15:00,Koramangala,175,39,136,33.21497787,42.97496877,53.05114111,9.2,0.88,8.8,High,9,Rainy,16,0,0,0,15
08-09-2025 16:00,Koramangala,153,22,131,42.31233466,52.64636754,48.03915936,7.1,0.77,7.7,High,7.1,Rainy,16.5,0,0,0,16
08-09-2025 17:00,Koramangala,243,63,180,46.63449896,37.42298654,42.55852691,2.9,1.22,10,High,6.4,Clear,0,0,0,0,17
08-09-2025 18:00,Koramangala,242,51,191,28.63323281,42.18091541,49.26143455,7.2,1.21,10,High,10.5,Cloudy,0,0,0,0,18
08-09-2025 19:00,Koramangala,249,36,213,38.54590493,53.02024577,56.78806298,3.7,1.25,10,High,7.8,Clear,0,0,0,0,19
08-09-2025 20:00,Koramangala,135,15,120,51.27819112,49.64132727,62.37182837,3.3,0.68,6.8,Medium,5.9,Clear,0,0,0,0,20
08-09-2025 21:00,Koramangala,170,33,137,47.89342124,43.65655919,56.4905643,3.6,0.85,8.5,High,6.3,Clear,0,0,0,0,21
08-09-2025 22:00,Koramangala,162,31,131,39.8432765,49.74320162,50.19328697,6.4,0.81,8.1,High,7.5,Rainy,17.6,0,0,0,22
08-09-2025 23:00,Koramangala,177,37,140,40.2784415,50.033205,47.09313996,3.3,0.89,8.9,High,7.4,Clear,0,0,0,0,23
09-09-2025 00:00,Koramangala,194,47,147,45.7313041,48.25342062,46.98600712,3.9,0.97,9.7,High,6.6,Cloudy,0,0,1,0,0
09-09-2025 01:00,Koramangala,176,47,129,41.57759973,35.85627823,51.77135084,4.9,0.88,8.8,High,7.2,Clear,0,0,1,0,1
09-09-2025 02:00,Koramangala,160,29,131,36.63827904,47.18827992,53.08134005,7.6,0.8,8,High,8.2,Clear,0,0,1,0,2
09-09-2025 03:00,Koramangala,138,24,114,48.10586079,49.85413971,53.0759059,8.8,0.69,6.9,Medium,6.2,Clear,0,0,1,0,3
09-09-2025 04:00,Koramangala,155,45,110,35.58516764,50.22304924,52.19458515,3.5,0.78,7.8,High,8.4,Rainy,14.8,0,1,0,4
09-09-2025 05:00,Koramangala,184,25,159,36.83038909,49.15165491,50.85653078,7.4,0.92,9.2,High,8.1,Cloudy,0,0,1,0,5
09-09-2025 06:00,Koramangala,196,46,150,44.34046917,47.7553149,49.18190406,7.4,0.98,9.8,High,6.8,Clear,0,0,1,0,6
09-09-2025 07:00,Koramangala,233,60,173,26.82586562,38.53022048,48.1970697,5,1.17,10,High,11.2,Clear,0,0,1,0,7
09-09-2025 08:00,Koramangala,226,65,161,30.04388928,37.19955122,48.02589499,9.3,1.13,10,High,10,Rainy,10.1,0,1,0,8
09-09-2025 09:00,Koramangala,207,25,182,34.97297524,54.22037363,42.27920741,7,1.03,10,High,8.6,Rainy,9.9,1,1,0,9
09-09-2025 10:00,Koramangala,235,68,167,42.35947582,42.55729588,39.3836694,9.8,1.18,10,High,7.1,Clear,0,0,1,0,10
09-09-2025 11:00,Koramangala,148,33,115,51.49949202,43.04442206,60.33233803,6.1,0.74,7.4,Medium,5.8,Clear,0,0,1,0,11
09-09-2025 12:00,Koramangala,193,21,172,41.14153012,42.86789234,47.21741748,2.9,0.96,9.6,High,7.3,Clear,0,0,1,0,12
09-09-2025 13:00,Koramangala,138,26,112,40.27093721,50.84782653,52.56115778,9.1,0.69,8.9,Medium,7.4,Clear,0,1,1,0,13
09-09-2025 14:00,Koramangala,189,43,146,33.55533247,44.56109504,48.59571227,2.4,0.94,9.4,High,8.9,Clear,0,0,1,0,14
09-09-2025 15:00,Koramangala,189,35,154,37.92838651,39.01632154,43.87588839,3.4,0.94,9.4,High,7.9,Clear,0,0,1,0,15
09-09-2025 16:00,Koramangala,145,23,122,46.80564413,57.14959361,47.03033784,2.6,0.72,9.2,Medium,6.4,Clear,0,1,1,0,16
09-09-2025 17:00,Koramangala,213,25,188,33.34251756,41.15873026,50.41688786,6.1,1.06,10,High,9,Rainy,11.3,1,1,0,17
09-09-2025 18:00,Koramangala,240,38,202,42.17321582,41.32588491,47.96011842,4.2,1.2,10,High,7.1,Clear,0,0,1,0,18
09-09-2025 19:00,Koramangala,205,48,157,42.12586358,45.50934976,55.57272335,7.7,1.02,10,High,7.1,Cloudy,0,0,1,0,19
09-09-2025 20:00,Koramangala,192,38,154,46.02020414,41.85242735,46.87334128,7.2,0.96,9.6,High,6.5,Cloudy,0,0,1,0,20
09-09-2025 21:00,Koramangala,154,17,137,40.25656522,54.24356534,51.98623344,9.8,0.77,7.7,High,7.5,Cloudy,0,0,1,0,21
09-09-2025 22:00,Koramangala,200,51,149,41.46444075,47.6603373,55.22663278,8.9,1,10,High,7.2,Clear,0,0,1,0,22
09-09-2025 23:00,Koramangala,162,24,138,39.41681231,48.69576236,45.31120472,4.5,0.81,8.1,High,7.6,Rainy,6.9,0,1,0,23
10-09-2025 00:00,Koramangala,173,46,127,38.47663149,55.50853729,46.96275473,3.8,0.86,8.6,High,7.8,Cloudy,0,0,2,0,0
10-09-2025 01:00,Koramangala,176,35,141,45.85749567,41.3260649,42.94094128,3.2,0.88,8.8,High,6.5,Clear,0,0,2,0,1
10-09-2025 02:00,Koramangala,182,25,157,42.85573199,52.65880566,44.35609453,7,0.91,9.1,High,7,Clear,0,0,2,0,2
10-09-2025 03:00,Koramangala,137,17,120,48.36062807,51.68225753,55.16963799,8,0.69,6.9,Medium,6.2,Clear,0,0,2,0,3
10-09-2025 04:00,Koramangala,203,29,174,39.41368523,54.71012184,47.4604213,7.1,1.01,10,High,7.6,Clear,0,0,2,0,4
10-09-2025 05:00,Koramangala,157,45,112,44.92942935,46.72036776,50.10364036,8.6,0.79,7.9,High,6.7,Clear,0,0,2,0,5
10-09-2025 06:00,Koramangala,165,39,126,38.36578671,37.42897256,50.21184301,6.8,0.82,8.2,High,7.8,Cloudy,0,0,2,0,6
10-09-2025 07:00,Koramangala,245,38,207,46.32350237,52.25349264,40.20594655,7.4,1.23,10,High,6.5,Cloudy,0,0,2,0,7
10-09-2025 08:00,Koramangala,238,31,207,36.18099877,43.24555672,40.94406446,3.2,1.19,10,High,8.3,Rainy,16.7,0,2,0,8
10-09-2025 09:00,Koramangala,208,61,147,49.45366349,37.55041215,54.98842981,6.9,1.04,10,High,6.1,Clear,0,1,2,0,9
10-09-2025 10:00,Koramangala,206,60,146,46.39924383,41.6382524,49.66189971,8.7,1.03,10,High,6.5,Cloudy,0,0,2,0,10
10-09-2025 11:00,Koramangala,167,22,145,32.78091209,45.25866617,51.77187095,4,0.83,8.3,High,9.2,Cloudy,0,0,2,0,11
10-09-2025 12:00,Koramangala,143,32,111,51.89992791,44.15609478,56.32512426,5.7,0.71,7.1,Medium,5.8,Clear,0,0,2,0,12
10-09-2025 13:00,Koramangala,155,31,124,48.37649748,45.33859822,57.48852256,2.2,0.78,7.8,High,6.2,Clear,0,0,2,0,13
10-09-2025 14:00,Koramangala,195,41,154,40.4200401,34.22816022,57.50077702,7,0.97,9.7,High,7.4,Clear,0,0,2,0,14
10-09-2025 15:00,Koramangala,161,21,140,40.38090868,48.94468893,48.76093245,6.4,0.81,8.1,High,7.4,Clear,0,0,2,0,15
10-09-2025 16:00,Koramangala,185,33,152,42.09823032,52.50057349,55.07801988,4.8,0.93,9.3,High,7.1,Cloudy,0,0,2,0,16
10-09-2025 17:00,Koramangala,209,26,183,28.33610521,53.8510788,48.37972481,8.1,1.04,10,High,10.6,Clear,0,1,2,0,17
10-09-2025 18:00,Koramangala,220,27,193,29.02287406,48.76048846,39.70585446,7,1.1,10,High,10.3,Clear,0,0,2,0,18
10-09-2025 19:00,Koramangala,236,55,181,36.84404485,40.06730483,48.387181,3,1.18,10,High,8.1,Cloudy,0,1,2,0,19
10-09-2025 20:00,Koramangala,186,23,163,43.30323701,41.34015872,52.9945091,7.6,0.93,9.3,High,6.9,Clear,0,0,2,0,20
10-09-2025 21:00,Koramangala,135,21,114,54.36440331,42.07673326,57.12264513,2.4,0.68,6.8,Medium,5.5,Cloudy,0,0,2,0,21
10-09-2025 22:00,Koramangala,158,16,142,37.22067819,42.30393847,44.08335171,7.7,0.79,7.9,High,8.1,Cloudy,0,0,2,0,22
10-09-2025 23:00,Koramangala,160,22,138,36.58648359,48.70994779,50.8303853,6.4,0.8,8,High,8.2,Cloudy,0,0,2,0,23
11-09-2025 00:00,Koramangala,167,37,130,40.89766578,57.06004915,48.68433735,3.7,0.83,8.3,High,7.3,Clear,0,0,3,0,0
11-09-2025 01:00,Koramangala,156,42,114,40.76956105,43.45257941,50.69722239,5,0.78,7.8,High,7.4,Clear,0,0,3,0,1
11-09-2025 02:00,Koramangala,197,49,148,39.38033553,50.14126939,48.30354141,4.1,0.98,9.8,High,7.6,Clear,0,0,3,0,2
11-09-2025 03:00,Koramangala,183,53,130,38.45202761,45.03146991,53.23490541,9.9,0.92,9.2,High,7.8,Clear,0,0,3,0,3
11-09-2025 04:00,Koramangala,163,38,125,38.72081582,46.78343344,50.96417245,9.3,0.81,8.1,High,7.7,Clear,0,0,3,0,4
11-09-2025 05:00,Koramangala,177,47,130,41.5728725,37.36651379,61.53101417,5.2,0.89,8.9,High,7.2,Cloudy,0,0,3,0,5
11-09-2025 06:00,Koramangala,186,45,141,48.57146362,48.54938726,50.6354027,3.8,0.93,9.3,High,6.2,Cloudy,0,0,3,0,6
11-09-2025 07:00,Koramangala,221,46,175,43.38443246,46.79035735,41.48711633,5.9,1.1,10,High,6.9,Rainy,3.2,0,3,0,7
11-09-2025 08:00,Koramangala,221,43,178,41.77385574,40.08040384,50.25296727,2.4,1.1,10,High,7.2,Clear,0,0,3,0,8
11-09-2025 09:00,Koramangala,214,42,172,41.05474284,43.04818581,57.08817335,7,1.07,10,High,7.3,Clear,0,0,3,0,9
11-09-2025 10:00,Koramangala,245,44,201,43.03741337,40.24304558,36.24363668,6,1.23,10,High,7,Clear,0,0,3,0,10
11-09-2025 11:00,Koramangala,198,58,140,38.11144566,51.79864183,52.32816253,6.9,0.99,9.9,High,7.9,Rainy,6,0,3,0,11
11-09-2025 12:00,Koramangala,155,41,114,38.32839882,54.27721277,46.73854294,3.5,0.78,7.8,High,7.8,Clear,0,0,3,0,12
11-09-2025 13:00,Koramangala,190,42,148,37.00896061,56.27405261,56.75230641,3.1,0.95,9.5,High,8.1,Cloudy,0,0,3,0,13
11-09-2025 14:00,Koramangala,196,19,177,45.83019606,51.05738491,51.66257488,4.4,0.98,9.8,High,6.5,Cloudy,0,0,3,0,14
